  634/2999     3.42G   0.01524   0.05311  0.003002   0.07135        45       640    0.9973    0.9976    0.9955    0.9286  0.008358   0.02974  0.001441
  635/2999     3.42G   0.01449   0.05503  0.003063   0.07258        61       640    0.9973    0.9976    0.9955    0.9288  0.008277   0.02963  0.001463
  636/2999     3.42G   0.01407   0.05247  0.003329   0.06987        30       640    0.9965    0.9974    0.9955     0.931  0.008166   0.02926  0.001495
  637/2999     3.42G   0.01365   0.05239  0.003166   0.06921        48       640    0.9958    0.9974    0.9955    0.9331  0.008141   0.02898  0.001554
  638/2999     3.42G   0.01369   0.05289   0.00324   0.06982        53       640     0.994    0.9991    0.9955    0.9342  0.007975   0.02869   0.00165
  639/2999     3.42G   0.01402   0.05542  0.003416   0.07286        60       640    0.9937     0.999    0.9955      0.93  0.008269    0.0291  0.001706
  640/2999     3.42G    0.0161   0.05809  0.003208    0.0774       108       640    0.9936     0.999    0.9955    0.9264  0.008643   0.02977  0.001653
  641/2999     3.42G   0.01536    0.0549  0.003097   0.07336        73       640    0.9932    0.9993    0.9955    0.9254  0.008487   0.02989  0.001538
  642/2999     3.42G   0.01604   0.05261  0.003175   0.07183        50       640    0.9935    0.9991    0.9955    0.9261  0.008377   0.03023  0.001489
  643/2999     3.42G   0.01557   0.05883  0.003138   0.07754        68       640    0.9946    0.9987    0.9955    0.9195  0.008504   0.03021  0.001471
  644/2999     3.42G   0.01587   0.05651  0.002926   0.07531        78       640    0.9949    0.9993    0.9955    0.9164  0.008745   0.03005  0.001414
  645/2999     3.42G   0.01559   0.05555  0.003152   0.07429        82       640    0.9955    0.9991    0.9955    0.9197  0.008949   0.03007  0.001381
  646/2999     3.42G   0.01571    0.0564  0.003152   0.07526        64       640    0.9959     0.999    0.9955    0.9285   0.00864   0.02976  0.001398
  647/2999     3.42G   0.01451   0.05165  0.003025   0.06919        54       640    0.9957    0.9985    0.9955    0.9303  0.008159   0.02893  0.001501
  648/2999     3.42G   0.01479   0.06055   0.00295   0.07829        67       640    0.9954    0.9984    0.9955    0.9318  0.008164   0.02859   0.00162
  649/2999     3.42G   0.01566   0.05615  0.003393    0.0752        49       640    0.9951    0.9988    0.9955    0.9291  0.008382   0.02912  0.001657
  650/2999     3.42G   0.01347   0.05424   0.00313   0.07084        81       640    0.9957         1    0.9955     0.931  0.008296   0.02925  0.001591
  651/2999     3.42G   0.01448   0.05323  0.003291     0.071        54       640    0.9984    0.9972    0.9955    0.9271  0.008479   0.02959  0.001519
  652/2999     3.42G   0.01578   0.05833   0.00306   0.07716        41       640     0.998     0.998    0.9955    0.9295  0.008127   0.02933  0.001478
  653/2999     3.42G   0.01454   0.05471  0.004092   0.07334        45       640    0.9964    0.9995    0.9955    0.9309   0.00801   0.02934  0.001524
  654/2999     3.42G   0.01418   0.05724  0.003495   0.07491        46       640    0.9965    0.9991    0.9955     0.932  0.008037    0.0297  0.001567
  655/2999     3.42G   0.01381    0.0538  0.003102   0.07071        46       640    0.9972    0.9998    0.9955    0.9315   0.00807    0.0296  0.001512
  656/2999     3.42G   0.01438   0.05593  0.003016   0.07332        52       640    0.9973         1    0.9955    0.9304  0.008316   0.02958  0.001453
  657/2999     3.42G   0.01421   0.05495  0.002889   0.07205        75       640    0.9978         1    0.9955    0.9303  0.008161   0.02925  0.001419
  658/2999     3.42G   0.01512   0.05645  0.003262   0.07483        87       640    0.9982         1    0.9955    0.9277  0.008268   0.02957  0.001394
  659/2999     3.42G   0.01476   0.05655  0.003064   0.07437        74       640    0.9977    0.9995    0.9955    0.9293  0.008107   0.02968  0.001396
  660/2999     3.42G   0.01531   0.05518  0.003872   0.07436        25       640    0.9965    0.9994    0.9955    0.9298  0.008045   0.02966  0.001414
  661/2999     3.42G   0.01437   0.05432  0.003197   0.07189        76       640    0.9976    0.9978    0.9955    0.9277  0.008102   0.02972  0.001433
  662/2999     3.42G   0.01484   0.05758  0.002847   0.07527        75       640    0.9978    0.9982    0.9955    0.9241  0.008102   0.02995   0.00137
  663/2999     3.42G   0.01492   0.05371  0.004857   0.07349        28       640     0.998    0.9985    0.9955    0.9284  0.008165   0.02995  0.001338
  664/2999     3.42G   0.01486   0.05377  0.002886   0.07151        32       640    0.9982    0.9986    0.9955    0.9256  0.008147   0.02981  0.001341
  665/2999     3.42G   0.01388   0.05435  0.002901   0.07113        43       640    0.9981    0.9986    0.9955    0.9238  0.008023   0.02963   0.00137
  666/2999     3.42G   0.01415   0.05371  0.003012   0.07088        31       640    0.9978    0.9985    0.9955    0.9296  0.007988   0.02952  0.001401
  667/2999     3.42G   0.01396   0.05346  0.003395   0.07081        29       640    0.9977    0.9986    0.9955    0.9318  0.007828   0.02934  0.001435
  668/2999     3.42G   0.01317   0.05258  0.002996   0.06875        69       640    0.9972    0.9985    0.9955    0.9286  0.007977   0.02962  0.001469
  669/2999     3.42G   0.01375   0.05358  0.003188   0.07052        38       640    0.9957         1    0.9955    0.9285    0.0079   0.02948  0.001477
  670/2999     3.42G   0.01356   0.05231  0.003014   0.06889        61       640    0.9956         1    0.9955    0.9277  0.008157   0.02947  0.001473
  671/2999     3.42G   0.01448   0.05493  0.003646   0.07306        54       640    0.9983    0.9971    0.9955    0.9268  0.008134    0.0296  0.001443
  672/2999     3.42G   0.01428    0.0537  0.002814   0.07079        58       640    0.9981    0.9971    0.9955    0.9297  0.008161   0.02953  0.001416
  673/2999     3.42G   0.01511   0.05472  0.003158   0.07299        53       640    0.9978    0.9971    0.9955    0.9284   0.00822   0.02972  0.001397
  674/2999     3.42G   0.01429    0.0506  0.002802   0.06769        42       640    0.9978    0.9971    0.9955    0.9322  0.008256   0.02979   0.00141
  675/2999     3.42G   0.01434   0.05564  0.002809   0.07279        52       640    0.9935         1    0.9955    0.9252  0.008138   0.02992  0.001467
  676/2999     3.42G   0.01509   0.05291  0.002921   0.07092        36       640    0.9941    0.9981    0.9955    0.9259  0.007991   0.02969  0.001571
  677/2999     3.42G   0.01489   0.05507  0.002902   0.07287        56       640    0.9964    0.9962    0.9955    0.9267  0.008064   0.02952  0.001676
  678/2999     3.42G   0.01606   0.05807  0.002743   0.07687        77       640    0.9961    0.9984    0.9955    0.9245  0.008358   0.03002  0.001537
  679/2999     3.42G   0.01529   0.05527  0.002931   0.07348        73       640    0.9971    0.9995    0.9955     0.925  0.008293   0.03012  0.001375
  680/2999     3.42G   0.01511   0.05285  0.002915   0.07087        50       640     0.998    0.9986    0.9955     0.925  0.008346   0.03006  0.001313
  681/2999     3.42G    0.0142   0.05276   0.00347   0.07043        35       640    0.9976    0.9986    0.9955    0.9278  0.008306    0.0298  0.001309
  682/2999     3.42G   0.01382   0.05185  0.003174   0.06885        42       640    0.9972    0.9983    0.9955    0.9247  0.008111    0.0294  0.001328
  683/2999     3.42G   0.01428   0.05491  0.003164   0.07236        62       640    0.9975    0.9979    0.9955    0.9299  0.008251   0.02934   0.00138
  684/2999     3.42G   0.01322   0.05178  0.003039   0.06804        36       640    0.9978    0.9978    0.9955    0.9284  0.008071    0.0291  0.001426
  685/2999     3.42G    0.0136   0.05258  0.003053   0.06923        44       640    0.9978    0.9978    0.9955    0.9292  0.007892   0.02873   0.00145
  686/2999     3.42G   0.01341   0.05483   0.00302   0.07125        88       640    0.9976     0.998    0.9955    0.9308    0.0079   0.02873  0.001467
  687/2999     3.42G   0.01397   0.05416  0.003004   0.07113        71       640    0.9972    0.9983    0.9955    0.9327  0.007949   0.02881  0.001462
  688/2999     3.42G   0.01324   0.05199  0.003268    0.0685        28       640    0.9967    0.9992    0.9955    0.9294  0.008033   0.02874  0.001412
  689/2999     3.42G   0.01398   0.05435   0.00291   0.07124        32       640    0.9979    0.9985    0.9955    0.9277  0.008324   0.02906  0.001374
  690/2999     3.42G   0.01312   0.05272  0.002873   0.06871        57       640    0.9976    0.9986    0.9955    0.9277  0.008051   0.02895  0.001398
  691/2999     3.42G   0.01402   0.05517  0.003286   0.07247        51       640    0.9976    0.9981    0.9955    0.9288  0.007941   0.02872  0.001445
  692/2999     3.42G   0.01376   0.05654  0.002787   0.07309        68       640    0.9987    0.9965    0.9955    0.9278   0.00791   0.02885  0.001469
  693/2999     3.42G    0.0154   0.06207  0.002933    0.0804        62       640    0.9988    0.9962    0.9955    0.9259  0.007996   0.02885  0.001456
  694/2999     3.42G   0.01324   0.05474  0.002951   0.07094        79       640    0.9983    0.9962    0.9955     0.927  0.008092    0.0294  0.001404
  695/2999     3.42G   0.01335   0.05376  0.002862   0.06998        44       640    0.9981    0.9963    0.9955    0.9274  0.008243   0.02965  0.001338
  696/2999     3.42G   0.01499   0.05292  0.002707   0.07062        45       640    0.9978    0.9964    0.9955    0.9275  0.008211   0.02956  0.001283
  697/2999     3.42G   0.01454   0.05312  0.003015   0.07067        33       640    0.9942         1    0.9955    0.9239  0.008313   0.02957  0.001258
  698/2999     3.42G   0.01384    0.0545  0.002972    0.0713        44       640    0.9946         1    0.9955    0.9262  0.008181   0.02951  0.001302
  699/2999     3.42G   0.01376   0.05007  0.002573    0.0664        34       640    0.9941    0.9999    0.9955    0.9295  0.007973    0.0293  0.001383
  700/2999     3.42G   0.01352   0.05308  0.002886   0.06948        67       640    0.9945    0.9998    0.9955    0.9276  0.008094   0.02925   0.00145
  701/2999     3.42G    0.0133   0.05095   0.00296   0.06721        28       640    0.9941    0.9995    0.9955    0.9349  0.007968   0.02905  0.001475
  702/2999     3.42G   0.01269   0.05327  0.002826   0.06879        47       640    0.9989    0.9948    0.9955    0.9348  0.007972   0.02907  0.001455
  703/2999     3.42G   0.01257   0.05286  0.002647   0.06807        77       640    0.9996    0.9957    0.9955    0.9342  0.007964   0.02893  0.001401
  704/2999     3.42G   0.01421   0.05467  0.002857   0.07173        77       640    0.9996    0.9958    0.9955    0.9307  0.007883   0.02876  0.001361
  705/2999     3.42G   0.01427   0.05515  0.002746   0.07216        53       640    0.9985    0.9971    0.9955    0.9298  0.008119   0.02931   0.00133
  706/2999     3.42G   0.01332   0.05244  0.003261   0.06902        44       640    0.9968    0.9985    0.9955    0.9303  0.007963   0.02932    0.0013
  707/2999     3.42G   0.01412   0.04907  0.002802     0.066        68       640    0.9961     0.998    0.9955    0.9274  0.008043   0.02942  0.001293
  708/2999     3.42G   0.01348   0.05208  0.003069   0.06863        44       640    0.9947    0.9999    0.9955     0.926  0.007959   0.02928  0.001285
  709/2999     3.42G   0.01442    0.0504  0.002882   0.06771        35       640    0.9961         1    0.9955    0.9248  0.008043     0.029  0.001288
  710/2999     3.42G   0.01452   0.05364  0.003037    0.0712        41       640    0.9967         1    0.9955    0.9257  0.008271   0.02919  0.001341
  711/2999     3.42G   0.01362   0.05253  0.003242   0.06939        46       640    0.9966         1    0.9955    0.9277  0.008011    0.0291  0.001407
  712/2999     3.42G   0.01376   0.05377  0.003267    0.0708        60       640    0.9986    0.9986    0.9955    0.9297  0.007945   0.02909  0.001436
  713/2999     3.42G   0.01457   0.05324  0.003781   0.07158        40       640    0.9991    0.9986    0.9955    0.9295  0.007988   0.02907  0.001423
  714/2999     3.42G    0.0147   0.05798  0.002749   0.07543        54       640    0.9988    0.9986    0.9955    0.9245   0.00825   0.02925  0.001408
  715/2999     3.42G   0.01449   0.05172  0.002985    0.0692        38       640    0.9984    0.9986    0.9955    0.9284  0.008131   0.02944  0.001327
  716/2999     3.42G   0.01451    0.0532  0.002712   0.07042        40       640    0.9982    0.9986    0.9955    0.9319  0.008135   0.02944  0.001251
  717/2999     3.42G    0.0147   0.05276  0.003247   0.07071        38       640    0.9985    0.9986    0.9955    0.9298  0.008116   0.02944  0.001216
  718/2999     3.42G   0.01511   0.05364  0.004153    0.0729        24       640    0.9985    0.9986    0.9955    0.9313  0.008083   0.02939  0.001224
  719/2999     3.42G   0.01362   0.05198  0.002941   0.06854        41       640    0.9984    0.9986    0.9955    0.9319  0.007892   0.02922  0.001258
  720/2999     3.42G   0.01358   0.05443  0.002574   0.07058        54       640    0.9979    0.9985    0.9955    0.9296  0.008093   0.02918  0.001278
  721/2999     3.42G   0.01325   0.05331  0.003147   0.06971        46       640    0.9976    0.9986    0.9955    0.9312  0.007916   0.02879  0.001289
  722/2999     3.42G    0.0141   0.05242  0.003767   0.07028        29       640    0.9985    0.9971    0.9955    0.9327  0.007863   0.02851  0.001297
  723/2999     3.42G   0.01416   0.05488  0.002723   0.07176        57       640    0.9985    0.9971    0.9955    0.9326  0.007847   0.02845  0.001319
  724/2999     3.42G    0.0133   0.05095  0.002843    0.0671        67       640    0.9981    0.9971    0.9955    0.9291  0.007949   0.02876  0.001326
  725/2999     3.42G    0.0149   0.05392  0.002671   0.07149        34       640    0.9994    0.9957    0.9955    0.9263  0.008077   0.02887  0.001308
  726/2999     3.42G   0.01377   0.05619  0.002821   0.07278        78       640     0.999    0.9957    0.9955    0.9234  0.007903   0.02892  0.001277
  727/2999     3.42G   0.01395   0.05109  0.002939   0.06798        33       640    0.9972    0.9971    0.9955    0.9274  0.008009   0.02927  0.001253
  728/2999     3.42G   0.01513   0.05633  0.003108   0.07458        56       640    0.9979    0.9971    0.9955    0.9267  0.008095   0.02933  0.001228
  729/2999     3.42G   0.01443   0.05691  0.002791   0.07413        55       640    0.9983    0.9971    0.9955      0.93  0.008095   0.02922  0.001233
  730/2999     3.42G   0.01366   0.05148  0.002824   0.06797        46       640    0.9985    0.9971    0.9955    0.9342  0.008048   0.02908  0.001263
  731/2999     3.42G   0.01378   0.05418  0.002662   0.07062        73       640    0.9985    0.9971    0.9955    0.9318   0.00813   0.02917  0.001301
  732/2999     3.42G   0.01388   0.04882  0.003249   0.06594        36       640    0.9962    0.9981    0.9955    0.9337  0.007942   0.02903  0.001378
  733/2999     3.42G   0.01343   0.05089  0.003242   0.06756        65       640    0.9942    0.9993    0.9955    0.9317  0.007803   0.02886  0.001482
  734/2999     3.42G   0.01337   0.04905  0.002984    0.0654        51       640    0.9939    0.9996    0.9955    0.9358  0.007722   0.02879  0.001507
  735/2999     3.42G   0.01385   0.05469  0.002852    0.0714        27       640     0.997    0.9969    0.9955    0.9332  0.007823   0.02889  0.001465
  736/2999     3.42G   0.01287   0.05156  0.003161   0.06759        55       640    0.9969    0.9976    0.9955    0.9295  0.007944   0.02891  0.001432
  737/2999     3.42G   0.01351   0.05054  0.002581   0.06663        39       640    0.9973    0.9971    0.9955    0.9273  0.007915   0.02891  0.001373
  738/2999     3.42G   0.01345   0.05237  0.002898   0.06872        49       640    0.9963    0.9985    0.9955    0.9312  0.007763   0.02881   0.00135
  739/2999     3.42G   0.01408    0.0521   0.00254   0.06872        28       640    0.9971    0.9981    0.9955    0.9299  0.007741   0.02861  0.001406
  740/2999     3.42G   0.01392     0.051  0.002479    0.0674        35       640    0.9979    0.9978    0.9955    0.9322  0.007727   0.02848   0.00152
  741/2999     3.42G   0.01373   0.05005  0.003032   0.06681        41       640    0.9962    0.9994    0.9955    0.9317  0.007745   0.02855  0.001593
  742/2999     3.42G   0.01382   0.05105  0.002923   0.06779        56       640    0.9978     0.998    0.9955    0.9309  0.007903   0.02859  0.001497
  743/2999     3.42G   0.01394   0.05414  0.002738   0.07082        46       640    0.9975    0.9988    0.9955    0.9313  0.008036   0.02882  0.001398
  744/2999     3.42G   0.01525   0.05626  0.002802   0.07431        47       640    0.9976    0.9987    0.9955    0.9277  0.008195   0.02936  0.001421
  745/2999     3.42G   0.01413   0.05974  0.003175   0.07704        47       640    0.9984    0.9979    0.9955    0.9282  0.008024   0.02984  0.001471
  746/2999     3.42G   0.01394   0.06774  0.002751   0.08443        99       640    0.9974    0.9986    0.9955    0.9331  0.007986   0.02974  0.001402
  747/2999     3.42G    0.0124   0.05179  0.002814   0.06701        73       640    0.9972    0.9986    0.9955    0.9352  0.007819    0.0298  0.001333
  748/2999     3.42G   0.01504   0.05722  0.002501   0.07476        55       640    0.9977    0.9985    0.9955    0.9342  0.007881   0.02959  0.001294
  749/2999     3.42G    0.0157   0.05715  0.002585   0.07544        71       640    0.9951    0.9999    0.9955      0.93  0.007797   0.02949  0.001302
  750/2999     3.42G   0.01543   0.05705  0.002646   0.07512        79       640    0.9975    0.9969    0.9955    0.9267  0.007906   0.02977  0.001305
  751/2999     3.42G   0.01511   0.05412  0.002438   0.07166        54       640    0.9968    0.9993    0.9955    0.9236  0.007858   0.02951  0.001246
  752/2999     3.42G   0.01541    0.0545  0.002682   0.07259        73       640     0.996         1    0.9955    0.9241  0.008152    0.0295  0.001197
  753/2999     3.42G    0.0141   0.05266   0.00389   0.07065        31       640     0.996         1    0.9955    0.9279  0.008138   0.02921  0.001208
  754/2999     3.42G   0.01467   0.05178  0.002677   0.06913        33       640     0.996         1    0.9955    0.9348  0.007972   0.02869  0.001225
  755/2999     3.42G   0.01457   0.05527  0.002905   0.07275        53       640    0.9971    0.9986    0.9955    0.9326  0.007736   0.02847  0.001265
  756/2999     3.42G   0.01336   0.05151   0.00292   0.06779        58       640    0.9976    0.9986    0.9955    0.9317  0.007702   0.02884  0.001313
  757/2999     3.42G   0.01376   0.05032   0.00279   0.06687        45       640    0.9969         1    0.9955    0.9317  0.007689   0.02887  0.001348
  758/2999     3.42G   0.01463   0.05126  0.002631   0.06852        27       640    0.9977    0.9985    0.9955    0.9358  0.007737   0.02868   0.00135
  759/2999     3.42G   0.01386   0.04939   0.00304   0.06629        61       640    0.9977    0.9981    0.9955    0.9266  0.007838    0.0287  0.001348
  760/2999     3.42G   0.01412   0.05346  0.003034   0.07061        49       640    0.9982    0.9977    0.9955     0.926   0.00807   0.02914  0.001332
  761/2999     3.42G   0.01307   0.05398  0.002653    0.0697        79       640    0.9987    0.9977    0.9955     0.928  0.007951    0.0294  0.001293
  762/2999     3.42G   0.01428   0.05172  0.002688   0.06868        49       640    0.9963         1    0.9955    0.9326  0.007723   0.02923  0.001254
  763/2999     3.42G   0.01335   0.05367  0.002733   0.06976        98       640    0.9965         1    0.9955    0.9313  0.007775   0.02922  0.001225
  764/2999     3.42G   0.01427   0.05354  0.002679   0.07049        49       640     0.996         1    0.9955    0.9345  0.007878   0.02918  0.001219
  765/2999     3.42G   0.01437   0.05306  0.002748   0.07018        45       640    0.9957         1    0.9955    0.9368  0.007753   0.02895  0.001233
  766/2999     3.42G   0.01303   0.05508  0.002769   0.07088        67       640    0.9971         1    0.9955     0.935  0.007717   0.02909  0.001252
  767/2999     3.42G   0.01336    0.0539  0.002791   0.07005        36       640    0.9973         1    0.9955    0.9377  0.007661   0.02919  0.001272
  768/2999     3.42G    0.0132    0.0535  0.002915   0.06962        38       640    0.9971         1    0.9955    0.9375  0.007637   0.02919   0.00128
  769/2999     3.42G   0.01527   0.05482  0.002964   0.07305        38       640    0.9972         1    0.9955    0.9387  0.007614   0.02864  0.001253
  770/2999     3.42G   0.01555   0.05556   0.00287   0.07398        52       640    0.9967         1    0.9955    0.9321  0.007929   0.02877  0.001253
  771/2999     3.42G   0.01523   0.05497  0.003032   0.07323        43       640    0.9974         1    0.9955    0.9303  0.007871   0.02883  0.001239
  772/2999     3.42G   0.01386   0.04744  0.002784   0.06408        42       640    0.9976         1    0.9955    0.9316  0.008017   0.02912   0.00122
  773/2999     3.42G    0.0147   0.05364  0.002725   0.07106        62       640    0.9968         1    0.9955    0.9321  0.008033   0.02919  0.001202
  774/2999     3.42G   0.01493   0.05351  0.002413   0.07085        30       640     0.998    0.9986    0.9955     0.934  0.007946   0.02909   0.00119
  775/2999     3.42G    0.0139   0.05337  0.002785   0.07005        42       640    0.9984    0.9986    0.9955    0.9326  0.007961   0.02931  0.001197
  776/2999     3.42G   0.01273   0.05587  0.002666   0.07127        86       640    0.9986    0.9986    0.9955    0.9328  0.007876   0.02948  0.001222
  777/2999     3.42G   0.01361   0.05172  0.002624   0.06796        29       640    0.9984    0.9986    0.9955    0.9324  0.007819   0.02932   0.00124
  778/2999     3.42G   0.01298   0.05344  0.002765   0.06919        45       640    0.9983    0.9985    0.9955    0.9321  0.007685   0.02894   0.00127
  779/2999     3.42G   0.01332   0.05241  0.003615   0.06934        35       640     0.998    0.9985    0.9955    0.9335  0.007693   0.02861  0.001306
  780/2999     3.42G   0.01337   0.05424  0.002792   0.07039        96       640    0.9961         1    0.9955    0.9354   0.00801   0.02871   0.00133
  781/2999     3.42G   0.01483   0.05749  0.002586   0.07491        77       640    0.9963         1    0.9955    0.9372  0.007856   0.02858  0.001322
  782/2999     3.42G   0.01335    0.0531  0.002678   0.06913        39       640    0.9963         1    0.9955    0.9348  0.007868   0.02858  0.001292
  783/2999     3.42G   0.01372   0.05317  0.003061   0.06995        35       640    0.9957         1    0.9955     0.938  0.007694   0.02814  0.001256
  784/2999     3.42G   0.01292   0.05109  0.002725   0.06674        81       640    0.9952         1    0.9955    0.9363  0.007701   0.02801  0.001211
  785/2999     3.42G   0.01338   0.05348  0.002359   0.06922        78       640    0.9953         1    0.9955     0.933  0.007772    0.0281  0.001161
  786/2999     3.42G   0.01425   0.05338  0.002607   0.07024        92       640    0.9958         1    0.9955    0.9329  0.007652   0.02793  0.001145
  787/2999     3.42G   0.01381   0.05292  0.002897   0.06963        45       640    0.9956         1    0.9955    0.9339  0.007716   0.02815  0.001161
  788/2999     3.42G   0.01307   0.05168  0.002978   0.06773        75       640    0.9957         1    0.9955     0.936   0.00775   0.02818  0.001201
  789/2999     3.42G   0.01328   0.05035  0.002564    0.0662        68       640    0.9958         1    0.9955    0.9418  0.007658   0.02814  0.001263
  790/2999     3.42G   0.01233   0.04568  0.003101   0.06112        32       640    0.9958         1    0.9955    0.9379  0.007617   0.02827  0.001322
  791/2999     3.42G   0.01386   0.05236  0.002767   0.06899        78       640     0.996    0.9998    0.9955    0.9366  0.007602   0.02807  0.001366
  792/2999     3.42G   0.01425   0.05432  0.002788   0.07136        56       640    0.9968    0.9999    0.9955    0.9363  0.007651   0.02785  0.001373
  793/2999     3.42G   0.01328   0.04939  0.002758   0.06543        67       640     0.997         1    0.9955    0.9377  0.007647   0.02777  0.001336
  794/2999     3.42G   0.01262   0.05011  0.002732   0.06547        77       640    0.9969         1    0.9955    0.9344  0.007648   0.02779  0.001276
  795/2999     3.42G   0.01321   0.05401  0.002382    0.0696        63       640    0.9962         1    0.9955     0.931   0.00771   0.02802  0.001225
  796/2999     3.42G   0.01289   0.05313  0.002791   0.06881        36       640     0.998    0.9971    0.9955    0.9282  0.007673   0.02822  0.001217
  797/2999     3.42G   0.01324   0.05352    0.0025   0.06926        85       640    0.9941         1    0.9955    0.9361  0.007454   0.02806  0.001228
  798/2999     3.42G   0.01439   0.05399  0.002926   0.07131        33       640    0.9979    0.9963    0.9955    0.9393   0.00767   0.02863   0.00123
  799/2999     3.42G   0.01516   0.05612  0.002732   0.07401        34       640     0.998    0.9974    0.9955    0.9347  0.007877   0.02881  0.001218
  800/2999     3.42G   0.01566    0.0558  0.002839    0.0743        25       640     0.999    0.9971    0.9955    0.9331  0.007784    0.0288  0.001213
  801/2999     3.42G   0.01486   0.05244  0.002758   0.07006        62       640    0.9992    0.9971    0.9955    0.9351  0.007812   0.02888  0.001218
  802/2999     3.42G   0.01428   0.05258  0.002673   0.06953        58       640    0.9991    0.9972    0.9955    0.9277  0.008076   0.02894  0.001222
  803/2999     3.42G   0.01508   0.05261  0.002641   0.07033        61       640    0.9988    0.9973    0.9955    0.9278  0.008227   0.02875  0.001236
  804/2999     3.42G   0.01398   0.04909  0.002874   0.06595        24       640    0.9991    0.9971    0.9955    0.9291  0.007892   0.02823  0.001274
  805/2999     3.42G   0.01424   0.05111  0.002727   0.06807        50       640    0.9991    0.9971    0.9955    0.9288  0.007798   0.02793  0.001301
  806/2999     3.42G   0.01438   0.05185  0.003021   0.06925        36       640    0.9993    0.9971    0.9955    0.9342  0.007637   0.02768  0.001294
  807/2999     3.42G   0.01406   0.05092  0.003225   0.06821        57       640    0.9964         1    0.9955    0.9384  0.007604   0.02764  0.001293
  808/2999     3.42G   0.01389   0.05138  0.002738     0.068        46       640    0.9965         1    0.9955    0.9359  0.007692   0.02766  0.001301
  809/2999     3.42G   0.01496   0.05388  0.002639   0.07148        30       640    0.9964    0.9996    0.9955     0.936  0.007766   0.02767  0.001319
  810/2999     3.42G   0.01515   0.05706  0.002533   0.07474        40       640    0.9969    0.9993    0.9955    0.9391  0.007617   0.02768  0.001329
  811/2999     3.42G   0.01379   0.05298  0.002714   0.06949        31       640    0.9977    0.9994    0.9955    0.9379  0.007654   0.02791  0.001308
  812/2999     3.42G   0.01247   0.04891  0.002697   0.06408        39       640    0.9982    0.9998    0.9955    0.9376  0.007742   0.02782   0.00127
  813/2999     3.42G   0.01347   0.05205  0.002718   0.06824        54       640    0.9979         1    0.9955    0.9393  0.007759   0.02761  0.001221
  814/2999     3.42G   0.01329   0.05031  0.002789   0.06639        40       640    0.9976         1    0.9955     0.939  0.007622   0.02745  0.001193
  815/2999     3.42G   0.01303    0.0503   0.00267   0.06599        65       640    0.9975         1    0.9955    0.9374  0.007542    0.0276  0.001194
  816/2999     3.42G   0.01288      0.05  0.002576   0.06545        60       640    0.9975         1    0.9955    0.9373  0.007571   0.02765  0.001211
  817/2999     3.42G   0.01375   0.05102  0.003809   0.06857        30       640    0.9976         1    0.9955    0.9386  0.007746   0.02779  0.001222
  818/2999     3.42G   0.01429   0.05225  0.002716   0.06925        55       640     0.998         1    0.9955    0.9342  0.007587   0.02767   0.00123
  819/2999     3.42G   0.01386   0.05106  0.002683    0.0676        45       640    0.9977         1    0.9955    0.9349  0.007524   0.02788  0.001241
  820/2999     3.42G   0.01571   0.05691   0.00253   0.07516        32       640    0.9991    0.9971    0.9955    0.9344  0.007659   0.02823  0.001246
  821/2999     3.42G   0.01488   0.05333  0.002395    0.0706        48       640    0.9987    0.9975    0.9955    0.9323  0.007698    0.0285  0.001259
  822/2999     3.42G   0.01405   0.05232  0.003006   0.06938        37       640    0.9977    0.9981    0.9955    0.9291  0.008023   0.02873   0.00125
  823/2999     3.42G   0.01463   0.05473  0.002451   0.07181        62       640    0.9972    0.9985    0.9955    0.9357  0.007893   0.02862  0.001231
  824/2999     3.42G   0.01481   0.05202  0.003431   0.07025        26       640     0.997    0.9985    0.9955    0.9376  0.007844    0.0288  0.001192
  825/2999     3.42G   0.01286   0.04971  0.002713   0.06529        39       640    0.9966    0.9986    0.9955    0.9374  0.007898    0.0289  0.001154
  826/2999     3.42G   0.01339   0.05316   0.00264   0.06919        58       640    0.9964    0.9986    0.9955     0.938  0.007749   0.02856  0.001149
  827/2999     3.42G   0.01335   0.05379  0.002902   0.07004        68       640    0.9962    0.9986    0.9955    0.9378   0.00757   0.02838  0.001194
  828/2999     3.42G   0.01264   0.05394  0.002952   0.06953        45       640    0.9954         1    0.9955     0.937  0.007546    0.0285  0.001258
  829/2999     3.42G   0.01397   0.05436  0.002722   0.07105        36       640    0.9962         1    0.9955    0.9381  0.007606   0.02847  0.001295
  830/2999     3.42G   0.01322   0.05201  0.002822   0.06805        88       640    0.9983    0.9986    0.9955    0.9379  0.007496   0.02838  0.001284
  831/2999     3.42G   0.01421   0.05239  0.002339   0.06894        61       640    0.9975    0.9998    0.9955     0.936  0.007561   0.02839  0.001257
  832/2999     3.42G   0.01304    0.0509  0.002855   0.06679        35       640    0.9976         1    0.9955    0.9351  0.007475   0.02798  0.001235
  833/2999     3.42G   0.01345    0.0548  0.002513   0.07077        79       640    0.9963    0.9992    0.9955    0.9326  0.007584   0.02809  0.001209
  834/2999     3.42G   0.01373    0.0522  0.002308   0.06823        60       640    0.9994     0.996    0.9955    0.9345  0.007553   0.02802  0.001169
  835/2999     3.42G   0.01251   0.04736  0.002965   0.06283        26       640    0.9963    0.9996    0.9955    0.9336   0.00742   0.02779  0.001134
  836/2999     3.42G   0.01289   0.04757  0.002746   0.06321        39       640    0.9962         1    0.9955    0.9332  0.007449   0.02783  0.001126
